pitch_nm,dose_mJ_cm2,sigma_nm,DH,time_s_set,quencher_mode,status,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_locked_nm,LER_CD_locked_nm,P_threshold_locked,P_line_center_mean,P_space_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,psd_locked_mid
18.0,21.0,1.0,0.3,30.0,False,valid,12.459166062958843,12.124188024110476,-0.33497803884836763,12.687665579941026,3.327661356841984,0.48125000000000007,0.6600782970060723,0.33987905195125484,0.010078297006072323,0.3201992450548175,0.6745138888888889,0.6735660013394709,3.1749460986469473
18.0,21.0,1.0,0.3,30.0,weak,under_exposed,12.459166062958843,11.042550826976068,-1.4166152359827748,12.61177759903875,3.2904650417731114,0.45,0.6305080611995313,0.30603761594136925,-0.019491938800468733,0.32447044525816204,0.6138194444444445,0.6134750459431149,3.1342975088788925
18.0,21.0,1.0,0.5,20.0,False,under_exposed,12.459166062958843,5.108693834195675,-7.350472228763168,12.55316827103135,3.4041438836152067,0.36874999999999997,0.5175802626335569,0.26086510588885053,-0.13241973736644308,0.2567151567447064,0.27914351851851854,0.28381632412198193,3.1292541752823864
18.0,21.0,1.0,0.5,20.0,weak,under_exposed,12.459166062958843,2.7981633906382033,-9.66100267232064,12.429542194279607,3.372218164733744,0.35,0.4950776571839343,0.24045743329065375,-0.1549223428160657,0.25462022389328054,0.06087962962962963,0.1554535217021224,3.083250130997599
18.0,21.0,1.0,0.5,30.0,False,under_exposed,12.459166062958843,12.689688574259996,0.2305225113011531,12.308683926648557,3.685728085555101,0.5093750000000001,0.6396599078352061,0.40197275188015574,-0.010340092164793924,0.23768715595505036,0.7074768518518518,0.7049826985699998,3.227628726856282
18.0,21.0,1.0,0.5,30.0,weak,under_exposed,12.459166062958843,11.230836322070221,-1.228329740888622,12.317077893368346,3.637952781127612,0.475,0.6098293888088668,0.3659667790132397,-0.04017061119113319,0.24386260979562713,0.6244675925925925,0.6239353512261234,3.157902516849242
18.0,21.0,2.0,0.3,20.0,False,under_exposed,12.614598889880975,5.6315590269813125,-6.983039862899663,12.512522862932162,3.4979895476968395,0.37812499999999993,0.5241674171707751,0.2736146602326234,-0.12583258282922494,0.2505527569381517,0.31247685185185187,0.3128643903878507,3.292272282090291
18.0,21.0,2.0,0.3,20.0,weak,under_exposed,12.614598889880975,3.226072588898416,-9.388526300982559,12.763669780695752,3.494123827684772,0.35,0.5013707512131195,0.25370052134934185,-0.14862924878688055,0.24767022986377762,0.12421296296296297,0.1792262549388009,3.504972488554084
18.0,21.0,2.0,0.3,30.0,False,valid,12.614598889880975,12.905660914974742,0.2910620250937672,12.519087574285996,3.7191043271660433,0.5093750000000001,0.6521537246013754,0.4043239367275227,0.0021537246013754174,0.24782978787385274,0.7207407407407408,0.7169811619430413,3.6077229975489638
18.0,21.0,2.0,0.3,30.0,weak,under_exposed,12.614598889880975,11.453040028226685,-1.1615588616542905,12.533260030022928,3.6893140883163675,0.475,0.6222353124953365,0.36955176481042407,-0.027764687504663543,0.2526835476849124,0.6386342592592592,0.6362800015681491,3.5978556441635083
18.0,21.0,2.0,0.5,20.0,False,under_exposed,12.614598889880975,4.521947287707646,-8.09265160217333,12.540818538398174,3.8110590958496915,0.38749999999999996,0.5102286728635148,0.3079638021651012,-0.1397713271364852,0.2022648706984136,0.21208333333333335,0.2512192937615359,3.7929556876084094
18.0,21.0,2.0,0.5,20.0,weak,under_exposed,12.614598889880975,2.5681464969644034,-10.04645239291657,12.836071925679736,3.7840678211466034,0.359375,0.4876744150640573,0.28647080490990695,-0.16232558493594273,0.20120361015415034,0.01474537037037037,0.1426748053869113,3.9722689038590047
18.0,21.0,2.0,0.5,30.0,False,under_exposed,12.614598889880975,13.770526556266745,1.1559276663857698,12.46738171120732,4.113442274373072,0.5234375000000001,0.6336233280445388,0.4473262663657641,-0.01637667195546122,0.1862970616787747,0.7720833333333333,0.7650292531259303,4.022349132619025
18.0,21.0,2.0,0.5,30.0,weak,under_exposed,12.614598889880975,11.858769335640925,-0.7558295542400497,12.561678338179414,4.067847414617658,0.4875,0.6034058885436431,0.4115232981366837,-0.046594111456356946,0.19188259040695937,0.6624537037037037,0.6588205186467181,4.040013263645962
18.0,28.4,0.0,0.3,20.0,False,under_exposed,12.458333333333332,10.304391046510895,-2.1539422868224367,12.517408550201822,2.907146723170386,0.4,0.6136475058516508,0.2129004195254461,-0.03635249414834918,0.4007470863262047,0.5747222222222222,0.5724661692506053,3.336699138049918
18.0,28.4,0.0,0.3,20.0,weak,under_exposed,12.458333333333332,9.635112999383383,-2.8232203339499495,12.57277553060425,2.898295606192746,0.375,0.5919691057914797,0.1945910362260151,-0.05803089420852037,0.39737806956546456,0.5346527777777778,0.535284055521299,3.3549520023990818
18.0,28.4,0.0,0.3,30.0,False,robust_valid,12.458333333333332,13.41627535827943,0.9579420249460977,12.477107086790303,3.096134814870498,0.54375,0.7407955066814701,0.3593076813928774,0.09079550668147007,0.3814878252885927,0.7478703703703704,0.7453486310155238,3.236330466859825
